F pVal sigma rank
1416129_at 3.24819878415258 0.023254294908692 0.596773163801467 11509
1416130_at 8.30154618487808 8.75576117359277e-05 0.238213181746903 2705
1416131_s_at 6.0593859433841 0.000858695746125959 0.942212071237083 4531
1416133_at 9.98289231665497 1.87440847113547e-05 0.524543009888311 1963
1416134_at 2.7406691079453 0.0444663347453721 0.441799811599566 14505
1416135_at 6.25866518218546 0.000692817934146284 0.537611308584229 4327
1416137_at 23.1156380219182 2.69059095734018e-09 0.181373779814508 361
1416138_at 21.0049812346536 8.49680798254947e-09 0.266041053057164 428
1416139_at 1.73970833231246 0.164054888205626 0.300794492437398 22163
1416140_a_at 2.88452641685508 0.0369524823773056 0.633450859654195 13600
1416141_a_at 4.34494727127634 0.006039546159132 0.364936537593303 7475
1416142_at 19.4753504747886 2.05742801676023e-08 0.37488932610536 485
1416143_at 1.91715560526494 0.130075153051236 0.562420941222898 20759
1416144_a_at 2.23453282365358 0.0858512312055165 0.258198957551482 18268
1416145_at 0.200275299209342 0.936463855417217 0.556275453576823 29851
1416146_at 1.18680206566451 0.334194519445831 0.680931048996442 26093
1416147_at 11.0287867867341 7.65553306118758e-06 0.39558672186615 1617
1416148_at 29.1207787119723 1.47530969490665e-10 0.413153576955665 187
1416150_a_at 5.32146583374741 0.00194256459466866 0.170677561008859 5501
1416151_at 1.27774492969993 0.29793907986243 0.655301341532494 25489
1416152_a_at 1.63857424482029 0.187178798635907 0.484829159679603 22957
1416153_at 13.4361770942787 1.14228482843655e-06 0.361307230644456 1085
1416154_at 3.09853586873383 0.0281123799003447 0.277032199953226 12308
1416155_at 10.2486271350633 1.48652746711243e-05 0.468415522683393 1848
1416156_at 7.00161734091186 0.000317798465350735 0.801617958812523 3635
1416158_at 0.862262373335839 0.496424566698488 0.7618783121339 27867
1416160_at 2.55104263197793 0.0568344759787001 0.212326650747491 15865
1416161_at 2.2434595427017 0.0848551820233458 0.706254687275291 18197
1416163_at 4.016292079665 0.00897293349134554 0.492627984266376 8430
1416165_at 6.15896334997004 0.000771128512431992 0.602605030682786 4433
1416166_a_at 10.9598963808088 8.10945264293851e-06 0.948897564392534 1634
1416167_at 7.53797870984027 0.000184647854321137 0.956550306280531 3232
1416170_at 5.93379681090667 0.000984309995771436 0.540855398396641 4663
1416171_at 1.8067406615931 0.150295930709653 0.289522299252935 21648
1416172_at 1.36184846623541 0.267645818035747 0.250903729989591 24951
1416173_at 2.60968388880654 0.0526723885601768 0.161212323785548 15437
1416174_at 3.67002127008266 0.0137210009930968 0.31113290970259 9621
1416175_a_at 1.16112813277387 0.34512183446704 0.666861208047311 26251
1416176_at 1.63748667812125 0.187443955469693 0.404226375574484 22964
1416177_at 3.32060361772557 0.0212247882318348 0.368888272750855 11120
1416178_a_at 31.1674724406588 6.07862021049366e-11 0.472192826211973 161
1416179_a_at 10.1623040319524 1.60227738819769e-05 0.222582955926341 1882
1416180_a_at 8.73971697857096 5.78366237220877e-05 0.204309853608465 2479
1416181_at 1.54755285828559 0.210674445205339 0.402399171827422 23643
1416182_at 0.703682412420025 0.594917998305359 0.166796514369702 28558
1416183_a_at 6.89804819226848 0.000353586376072005 0.308839108700672 3739
1416184_s_at 5.05777677370396 0.00262256748061867 0.515066844707371 5966
1416185_a_at 6.39261156419843 0.00060054941638706 0.412698530020004 4196
1416186_at 1.2584022106625 0.30533754811277 0.337613737449005 25630
1416187_s_at 4.53021180036105 0.00484673261307166 0.118046067065277 7033
1416189_a_at 5.96249322451162 0.000953996004373 0.512861009354353 4629
1416191_at 1.20790728237758 0.325443680997808 0.155753431109947 25968
1416192_at 2.30619547615746 0.0781773654580451 0.443114964003168 17698
1416193_at 2.09230780132476 0.10341210214939 0.228211377396284 19334
1416195_at 1.63375027405085 0.188357699447129 0.452165349348289 23000
1416196_at 1.36723683985671 0.265805781678802 0.139504871756142 24908
1416197_at 7.39567954315112 0.000212926341682105 0.182528400863671 3322
1416198_at 2.68601094216303 0.0477182068263954 0.188744974611714 14898
1416199_at 1.36127650397668 0.267841828489123 0.17243218433134 24958
1416201_at 2.88262618127159 0.0370426989741305 0.244062261738766 13611
1416202_at 1.54055113591942 0.212595063424708 0.818103432238452 23698
1416203_at 3.64710479169125 0.0141159628302882 0.64602595875921 9711
1416204_at 1.15751759001521 0.346683662624835 0.155730804622603 26279
1416205_at 9.00599492227427 4.51604779352992e-05 0.163688740225071 2367
1416206_at 3.85453748900471 0.0109315103721731 0.169962288822694 8929
1416207_at 4.40677364978323 0.00561055992374008 0.391228799731686 7341
1416208_at 2.64556332961654 0.0502810168866364 0.596529572600885 15185
1416209_at 3.65232463252279 0.0140249705263023 0.115986456939064 9698
1416210_at 2.60782599104609 0.0527993453785042 0.499184753966341 15454
1416211_a_at 3.76316849509721 0.012230358968785 0.148362582487475 9265
1416212_at 1.5995098956117 0.196934796339455 0.769704470666415 23244
1416213_x_at 0.299116071091807 0.876468466669367 0.154984354726805 29716
1416214_at 8.89708833726283 4.99486368409667e-05 0.567262275292997 2418
1416215_at 1.89039104278499 0.134714025629864 0.266170256729085 20965
1416216_at 1.21791822353007 0.321365102512836 0.466461459921864 25894
1416217_a_at 2.9192201793045 0.0353445652621052 0.835174184896568 13386
1416218_x_at 6.14274937591695 0.000784720326912763 0.179895603187567 4455
1416219_at 2.01582150110632 0.114307453223356 0.740343786540353 19909
1416220_at 0.7747901279401 0.549276928300344 0.355337693716316 28276
1416221_at 4.42583660045252 0.00548481937994798 0.176999059367012 7295
1416222_at 14.4944611241877 5.26382640926233e-07 0.302864252185861 904
1416223_at 4.08196922394826 0.00828572264422091 0.649936043233577 8217
1416224_at 5.30896883885817 0.00197019436272844 0.192481802315671 5530
1416226_at 1.49558783202011 0.22533429929335 0.2123808959346 24016
1416227_at 1.68024666269196 0.177288966595927 0.179403206504794 22631
1416228_at 0.672148390343062 0.615859489488841 0.19579425752946 28689
1416229_at 1.43406552105245 0.243947479908013 0.207552037364815 24460
1416230_at 1.5353002874799 0.21404641654219 0.320756455557036 23738
1416231_at 0.110829387485424 0.9778934180619 0.160121046320557 29915
1416232_at 3.36502435878784 0.0200714401717726 0.21209640244137 10902
1416233_at 3.2540706333717 0.0230824495416624 0.529478804695569 11475
1416234_at 2.2417840718185 0.0850412367591956 0.403282092868716 18210
1416240_at 1.33612963148592 0.276592749154267 0.857448611170558 25107
1416241_at 1.53268842736887 0.214771877095521 0.145800667209802 23761
1416242_at 11.2078121210631 6.59700663459805e-06 0.255665146269112 1563
1416243_a_at 3.23059518197614 0.0237774720350286 0.532726090204782 11608
1416244_a_at 1.4206858200314 0.248183685102109 0.463095970778477 24535
1416245_at 2.40914815753027 0.0683530991305516 0.416727384791657 16893
1416246_a_at 3.85386719099202 0.0109404963662758 0.213170531312769 8932
1416247_at 1.8135033287219 0.14897263161525 0.648784767368769 21598
1416248_at 7.5047613636563 0.0001908742245584 0.296762444607487 3249
1416249_at 2.66622255370688 0.0489548475211254 0.243213666567161 15049
1416250_at 1.13050594434019 0.358566940883562 0.331611637855707 26435
1416251_at 15.8514008188151 2.04540689147653e-07 0.569295597572971 744
1416252_at 5.45574246028337 0.00167011668662266 0.603185057204913 5299
1416253_at 0.642654195206881 0.635798773138366 0.196625097829953 28811
1416254_a_at 3.66581086315891 0.0137926944089459 0.676089503935634 9636
1416255_at 2.74950531178839 0.043962400569455 0.202815131131694 14456
1416256_a_at 3.97010150278162 0.00949171419320848 0.860912020070879 8576
1416257_at 17.8849576067246 5.42981448271029e-08 0.381182570838337 591
1416258_at 6.8302732967268 0.000379286505827146 0.276321495368204 3789
1416259_at 4.48198430120291 0.00513131783791402 0.293420600221684 7154
1416260_a_at 6.05413962613572 0.000863590238585745 0.172793577059767 4539
1416261_at 2.57214895079678 0.0552990015953433 0.332673814902599 15711
1416263_at 0.84060946771612 0.509154318798507 0.218624698807274 27964
1416265_at 4.93971989850306 0.0030041628397735 0.21443598827442 6185
1416266_at 3.44104952294013 0.0182460667212194 0.201454613088045 10509
1416267_at 1.88302955464491 0.136018492935315 0.62603773092859 21022
1416268_at 3.42754363310868 0.018557288665175 0.902674996709709 10583
1416269_at 0.961556256489109 0.441113076775287 0.683681595982277 27367
1416270_at 0.509158822645055 0.72931564600057 0.567538988221303 29246
1416272_at 1.54803743669082 0.210542140272989 0.333112957000847 23639
1416274_at 2.64396765087428 0.0503849677545995 0.334875419736501 15196
1416276_a_at 5.00133561721822 0.00279822580738917 0.479913260829671 6077
1416277_a_at 1.55411462444527 0.20888964135591 1.04128957928146 23603
1416278_a_at 1.11964993787105 0.363442408611284 0.628526728321307 26480
1416279_at 12.1676428727474 3.0331899435533e-06 0.229041021196545 1348
1416280_at 0.942561138511177 0.451302445868925 0.47912590394147 27462
1416281_at 5.86380249569482 0.00106257955922917 0.227337849684472 4740
1416282_at 2.46973741725968 0.0631682400231686 0.553358613606132 16436
1416283_at 4.09326711009981 0.00817316192445159 0.421283041119974 8184
1416284_at 3.56189153782413 0.0156915137849968 0.17567495588743 10025
1416285_at 1.76152724978869 0.159445642676879 0.461291767824904 21995
1416288_at 2.95131528048567 0.0339213116541955 0.606154003055468 13182
1416290_a_at 5.53742515226451 0.00152429514746483 0.560490268302086 5170
1416291_at 1.57994415530487 0.202004266076927 0.539175864556425 23394
1416292_at 3.9857569186077 0.00931246202468185 0.493005133821941 8532
1416293_at 1.88163815875411 0.136266455305198 0.246295403825118 21032
1416294_at 3.23302741542724 0.0237044660786636 0.443955584996495 11597
1416299_at 8.68705539243282 6.07615557090205e-05 0.530383651475138 2510
1416300_a_at 1.02138240055009 0.410232205128794 0.376984154900731 27021
1416301_a_at 7.72485311132716 0.000153390775207251 0.557026886429983 3095
1416302_at 3.94667518925995 0.00976669776748613 0.182015429556504 8644
1416303_at 12.2220431776507 2.90546386777603e-06 0.323771705252093 1335
1416304_at 1.48694411860153 0.227865405934519 0.316458742183245 24084
1416305_at 3.15162597515772 0.0262788652712906 0.159781634405451 12007
1416306_at 4.83759215837467 0.00338126946578169 1.49486969690147 6372
1416307_at 2.68469197658614 0.0477996275118059 0.205071541626024 14911
1416308_at 1.04510334540094 0.398493819673791 0.453538710442392 26900
1416309_at 21.8841850020471 5.21362275024845e-09 0.914342556949844 402
1416311_s_at 6.47037667008619 0.000553002655711395 0.174725013541688 4128
1416312_at 2.06643998991905 0.106975105849261 0.599712604051293 19534
1416313_at 4.14536608295907 0.00767439470114943 0.723959340416042 8042
1416314_at 2.07116408059008 0.106315337474264 0.193563238803153 19499
1416315_at 0.600625605539424 0.664737076042707 0.299248272110875 28949
1416316_at 23.6517019952798 2.03315634606994e-09 0.371924916323648 342
1416320_at 1.99906284636639 0.116844278369741 0.372326042230044 20061
1416321_s_at 4.49452074086897 0.00505569804842867 0.192070175211776 7121
1416323_at 3.16904783137608 0.0257045243210066 0.802105283304007 11913
1416324_s_at 2.89094040772591 0.0366496367012546 0.696800439071874 13567
1416326_at 1.45764159655472 0.2366486726408 0.151593675105305 24284
1416327_at 1.41798411292385 0.249047454704693 0.712151565620666 24551
1416328_a_at 4.9210717128969 0.00306957880468024 0.448357035171073 6228
1416329_at 3.25676892996121 0.0230039231981908 0.367273671946468 11460
1416330_at 1.80074358814787 0.151479117576563 0.37041539395067 21687
1416331_a_at 3.51911576399866 0.0165503590717676 0.426151133214892 10210
1416332_at 8.05277765488041 0.000111278883058744 0.333012361922613 2877
1416333_at 1.85422836316689 0.14124359732666 0.323437269059715 21240
1416334_at 3.28887676353815 0.0220904877892182 0.211287325776095 11279
1416335_at 5.62724880641929 0.00137927137833051 0.663260391674239 5052
1416336_s_at 2.3859911043773 0.070447458583984 0.937973579264981 17076
1416337_at 2.42553507112405 0.0669094363797559 0.801132366592763 16768
1416338_at 4.9940354782794 0.00282183156076698 0.125409327702488 6093
1416339_a_at 6.48312579471443 0.000545593821592874 0.303344863303199 4112
1416340_a_at 2.49668598065256 0.0609927460888491 0.372561142125489 16239
1416341_at 2.53733099312788 0.0578552894351952 0.234033917359835 15970
1416342_at 0.817630424446754 0.522920528603469 0.246392522634279 28079
1416344_at 1.50154650137048 0.223605072814592 0.688451770904357 23976
1416345_at 6.11981185181439 0.00080438058916511 0.395748213684476 4477
1416346_at 6.08708000774052 0.000833338246541885 0.11225574558109 4502
1416347_at 2.45415824127733 0.0644618617812272 0.188229441052646 16546
1416349_at 5.01342682589335 0.00275958238580303 0.344083869948627 6052
1416350_at 1.61009121903582 0.194244625653592 0.380237026640714 23163
1416351_at 8.07830691108689 0.000108558560610756 0.257133766033273 2858
1416352_s_at 2.65983403070068 0.0493610683910044 0.441352424611086 15091
1416353_at 2.64932991725276 0.0500365127120641 0.15811602716429 15157
1416354_at 2.90682685646045 0.035910499954797 0.395427526983945 13464
1416355_at 8.65453296590834 6.26455843380061e-05 0.389364456032967 2528
1416356_at 9.75160841724067 2.29925597176611e-05 0.619249558967557 2054
1416357_a_at 3.11174551006627 0.0276441455562725 0.256927037553564 12224
1416358_at 2.2713018107866 0.0818230194913874 0.197471874659438 17976
1416359_at 3.14848260033536 0.0263838984851506 0.384268316649541 12021
1416360_at 0.0595677062646486 0.993119209311061 0.174214054440811 29939
1416362_a_at 3.15950674058818 0.0260174345503611 0.366067757308912 11967
1416363_at 3.48055249518024 0.0173665307397689 0.186245091864718 10349
1416364_at 5.64236707943784 0.00135632458346876 0.51799231950602 5033
1416365_at 4.58244889058968 0.00455705535249454 0.593063803835783 6902
1416366_at 1.10972652499862 0.367949431137228 0.636926774744597 26537
1416367_at 5.13932324708374 0.0023889437843087 0.631775485164993 5831
1416368_at 4.66502544693048 0.00413555778839063 0.445343730550163 6724
1416369_at 2.65449990571711 0.0497028914783179 0.576531575057095 15119
1416370_at 7.09704503637012 0.000288194846698259 0.369973567503492 3558
1416371_at 0.610813938172407 0.657669957736454 0.206210067435527 28925
1416372_at 3.26732138833224 0.0226994729644409 0.325139228419369 11408
1416373_at 2.60813310908155 0.0527783373010396 0.499526608358337 15448
1416374_at 4.93060658281956 0.0030359467553753 0.189889790017634 6209
1416375_at 2.60380820515241 0.053074967822906 0.469363071355322 15483
1416376_at 5.50975041784868 0.00157214099533138 0.192998480150327 5215
1416377_at 3.02597550106838 0.0308347290532076 0.36484370502537 12729
1416378_at 0.4568643287201 0.76673005778802 0.188013059956711 29379
1416379_at 13.7487978917337 9.0533034336085e-07 0.184412150864726 1031
1416380_at 1.37782521075323 0.262224363261757 0.161312145213178 24846
1416381_a_at 1.04424227461824 0.398914936359733 0.353264822284735 26906
1416382_at 0.864776667974525 0.494961755870086 0.275838270687064 27853
1416383_a_at 4.8708589639871 0.00325325775330515 0.171760699579875 6315
1416384_a_at 2.19859937631856 0.0899817573232612 0.504727378780621 18543
1416385_a_at 0.81286600760474 0.525807538770593 0.473113481732067 28106
1416386_a_at 1.08050178651846 0.381504705501245 0.158838637333881 26708
1416387_at 2.71674768013901 0.0458605810046938 0.38099901574676 14690
1416388_at 3.11821747165064 0.0274176894766924 0.229671246137867 12190
1416389_a_at 9.46234753274664 2.97856854859194e-05 0.515331807017119 2159
1416390_at 9.89272633255048 2.02923073463738e-05 0.592088089009616 2000
1416391_at 1.42642624643829 0.246357758225403 0.51067428547004 24500
1416392_a_at 0.733368690092669 0.575587051363764 0.422591896176779 28445
1416393_at 3.63528710250748 0.0143242469807747 0.512214941732095 9745
1416394_at 5.06087900650688 0.00261325456766054 0.440009996782923 5962
1416395_at 10.3609007682535 1.34903796967851e-05 0.785674003455557 1811
1416396_at 0.612388327215005 0.656580716425308 0.213315570371751 28917
1416397_at 1.74038274125835 0.163910480209445 0.122335745650507 22159
1416399_a_at 2.20584034102664 0.0891335570962787 0.278174732358439 18479
1416400_at 4.68049147864409 0.00406126539398869 0.152195618539172 6691
